year,month,temperature,RH,wind_speed,frp,day_night,daily_cdd,daily_hdd,perc_frp,burned_area
2015,5,17.515557861328148,0.375759,3.689588783413912,7.0,1,7.515557861328148,0.0,0.007972665148063782,36.28172551252848
2015,5,19.288995361328148,0.4485129,5.316003209077815,14.5,1,9.288995361328148,0.0,0.01651480637813212,75.15500284738042
2015,5,18.226586914062523,0.33244964,2.94207451284322,5.4,1,8.226586914062523,0.0,0.006150341685649203,27.9887596810934
2015,5,18.070336914062523,0.6515415,1.385447361994926,7.3,1,8.070336914062523,0.0,0.008314350797266515,37.836656605922556
2015,5,22.274957275390648,0.35725448,5.099293103738957,7.2,1,12.274957275390648,0.0,0.008200455580865604,37.31834624145787
2015,5,18.228082275390648,0.62410015,7.800647312388152,7.6,1,8.228082275390648,0.0,0.008656036446469248,39.39158769931663
2015,5,22.806207275390648,0.39595076,6.98819729483356,9.3,1,12.806207275390648,0.0,0.01059225512528474,48.20286389521641
2015,5,17.001519775390648,0.830399,2.140290832378529,11.8,1,7.001519775390648,0.0,0.013439635535307517,61.16062300683372
2015,5,25.290582275390648,0.40657088,2.5635110601019315,6.5,1,15.290582275390648,0.0,0.007403189066059226,33.690173690205015
2015,5,19.329644775390648,0.6275181,1.442459751619633,12.9,1,9.329644775390648,0.0,0.01469248291571754,66.86203701594533
2015,5,20.084527587890648,0.5113347,3.891982407909571,9.2,1,10.084527587890648,0.0,0.010478359908883825,47.68455353075171
2015,5,19.475152587890648,0.43357593,4.407705730190026,6.9,1,9.475152587890648,0.0,0.00785876993166287,35.763415148063785
2015,5,30.777246093750023,0.26396424,1.6849825164235726,9.1,1,20.777246093750023,0.0,0.010364464692482915,47.16624316628702
2015,5,19.801690673828148,0.734336,4.582907629379665,10.0,1,9.801690673828148,0.0,0.011389521640091117,51.831036446469255
2015,5,25.426690673828148,0.29476085,5.135243400655039,7.2,1,15.426690673828148,0.0,0.008200455580865604,37.31834624145787
2015,5,18.942315673828148,0.7875587,3.590171290391551,7.5,1,8.942315673828148,0.0,0.008542141230068337,38.87327733485194
2015,5,28.166894531250023,0.34021518,5.392529924252286,10.8,1,18.166894531250023,0.0,0.012300683371298407,55.9775193621868
2015,5,19.320001220703148,0.62993735,6.862084240477635,6.4,1,9.320001220703148,0.0,0.007289293849658315,33.171863325740325
2015,5,16.820001220703148,0.78569907,2.5436169011894263,5.7,1,6.820001220703148,0.0,0.006492027334851936,29.543690774487473
2015,5,16.820001220703148,0.78569907,2.5436169011894263,9.2,1,6.820001220703148,0.0,0.010478359908883825,47.68455353075171
2015,5,21.052087402343773,0.49156106,2.849344201910478,6.4,1,11.052087402343773,0.0,0.007289293849658315,33.171863325740325
2015,5,17.575524902343773,0.63877785,2.263420270138803,8.4,1,7.575524902343773,0.0,0.009567198177676537,43.53807061503417
2015,5,21.700524902343773,0.49107277,0.545975479651767,12.7,1,11.700524902343773,0.0,0.014464692482915717,65.82541628701595
2015,5,29.138024902343773,0.22160256,2.953259588108403,8.4,1,19.138024902343773,0.0,0.009567198177676537,43.53807061503417
2015,5,29.138024902343773,0.22160256,2.953259588108403,10.0,1,19.138024902343773,0.0,0.011389521640091117,51.831036446469255
2015,5,21.700524902343773,0.49107277,0.545975479651767,12.9,1,11.700524902343773,0.0,0.01469248291571754,66.86203701594533
2015,5,20.942712402343773,0.512313,1.4591775809221632,9.4,1,10.942712402343773,0.0,0.01070615034168565,48.7211742596811
2015,5,20.942712402343773,0.512313,1.4591775809221632,8.8,1,10.942712402343773,0.0,0.010022779043280182,45.61131207289294
2015,5,20.982568359375023,0.6520338,3.173358468945917,8.9,1,10.982568359375023,0.0,0.010136674259681094,46.12962243735764
2015,5,19.756005859375023,0.53094006,4.237496254790131,6.6,1,9.756005859375023,0.0,0.007517084282460136,34.208484054669704
2015,5,25.943505859375023,0.47637463,4.963978804002641,6.6,1,15.943505859375023,0.0,0.007517084282460136,34.208484054669704
2015,5,25.091943359375023,0.4834547,4.484208755999404,9.3,1,15.091943359375023,0.0,0.01059225512528474,48.20286389521641
2015,5,25.091943359375023,0.4834547,4.484208755999404,8.8,1,15.091943359375023,0.0,0.010022779043280182,45.61131207289294
2015,5,25.091943359375023,0.4834547,4.484208755999404,21.8,1,15.091943359375023,0.0,0.024829157175398634,112.99165945330297
2015,5,18.288934326171898,0.75318104,5.0331970564476745,5.2,0,8.288934326171898,0.0,0.005922551252847381,26.952138952164013
2015,5,19.525170898437523,0.76736313,5.184044325408083,29.6,1,9.525170898437523,0.0,0.03371298405466971,153.419867881549
2015,5,19.473901367187523,0.75968844,6.366799423489369,17.4,1,9.473901367187523,0.0,0.01981776765375854,90.1860034168565
2015,5,19.473901367187523,0.75968844,6.366799423489369,8.3,1,9.473901367187523,0.0,0.009453302961275627,43.01976025056948
2015,5,18.394433593750023,0.53641593,3.5627565689070786,12.7,1,8.394433593750023,0.0,0.014464692482915717,65.82541628701595
2015,5,16.394433593750023,0.54081047,4.189330744864,11.7,1,6.394433593750023,0.0,0.013325740318906605,60.64231264236902
2015,5,18.750085449218773,0.57559824,0.3787312549922534,7.0,1,8.750085449218773,0.0,0.007972665148063782,36.28172551252848
2015,5,18.750085449218773,0.57559824,0.3787312549922534,13.2,1,8.750085449218773,0.0,0.015034168564920273,68.41696810933941
2015,5,19.6303649902344,0.5629417,2.2303217932868367,103.2,1,9.630364990234401,0.0,0.11753986332574032,534.8962961275627
2015,5,19.6303649902344,0.5629417,2.2303217932868367,27.2,1,9.630364990234401,0.0,0.030979498861047835,140.98041913439636
2015,5,19.6303649902344,0.5629417,2.2303217932868367,114.1,1,9.630364990234401,0.0,0.12995444191343963,591.3921258542141
2015,5,19.685876464843773,0.6404228,2.8968995426617936,8.6,0,9.685876464843773,0.0,0.00979498861047836,44.57469134396356
2015,5,19.685876464843773,0.6404228,2.8968995426617936,15.4,0,9.685876464843773,0.0,0.01753986332574032,79.81979612756265
2015,6,15.443109130859398,0.7241641,6.944389967658006,9.8,1,5.443109130859398,0.0,0.0023385114658648915,378.9962369532537
2015,6,18.0524841308594,0.5327579,6.894206761746791,7.8,1,8.052484130859401,0.0,0.0018612642279332808,301.65006614646717
2015,6,16.708734130859398,0.6435977,8.460420778582037,5.9,1,6.708734130859398,0.0,0.001407879351898251,228.17120388002007
2015,6,21.8259216308594,0.40507233,4.283855212760694,6.1,1,11.825921630859401,0.0,0.001455604075691412,235.9058209606987
2015,6,26.0524841308594,0.31547272,3.27700223468667,44.1,1,16.0524841308594,0.0,0.010523301596392011,1705.4830662896413
2015,6,21.9743591308594,0.41618073,4.339829294928017,6.6,1,11.974359130859401,0.0,0.0015749158851743146,255.2423636623953
2015,6,23.3024841308594,0.3685733,2.2732323457560546,12.2,1,13.302484130859401,0.0,0.002911208151382824,471.8116419213974
2015,6,26.0524841308594,0.31547272,3.27700223468667,30.6,1,16.0524841308594,0.0,0.007301882740353641,1183.3964133438328
2015,6,23.9977966308594,0.34550202,1.578223734768109,6.0,1,13.997796630859401,0.0,0.0014317417137948314,232.03851242035938
2015,6,23.9977966308594,0.34550202,1.578223734768109,6.3,1,13.997796630859401,0.0,0.001503328799484573,243.6404380413773
2015,6,23.9977966308594,0.34550202,1.578223734768109,6.3,1,13.997796630859401,0.0,0.001503328799484573,243.6404380413773
2015,6,26.0524841308594,0.31547272,3.27700223468667,61.1,1,16.0524841308594,0.0,0.0145799031188107,2362.9255181473263
2015,6,27.8806091308594,0.26737702,2.9698780473737747,20.5,1,17.8806091308594,0.0,0.004891784188799007,792.7982507695612
2015,6,28.3259216308594,0.26780427,1.7161004075559714,10.9,1,18.3259216308594,0.0,0.0026009974467272774,421.53663089698625
2015,6,26.0524841308594,0.31547272,3.27700223468667,45.4,1,16.0524841308594,0.0,0.010833512301047558,1755.7580773140526
2015,6,26.0524841308594,0.31547272,3.27700223468667,18.6,1,16.0524841308594,0.0,0.004438399312763978,719.3193885031142
2015,6,26.0524841308594,0.31547272,3.27700223468667,11.1,1,16.0524841308594,0.0,0.002648722170520438,429.2712479776648
2015,6,26.0524841308594,0.31547272,3.27700223468667,21.8,1,16.0524841308594,0.0,0.005201994893454555,843.0732617939725
2015,6,26.0524841308594,0.31547272,3.27700223468667,10.7,1,16.0524841308594,0.0,0.002553272722934116,413.8020138163075
2015,6,27.8806091308594,0.26737702,2.9698780473737747,7.6,1,17.8806091308594,0.0,0.0018135395041401197,293.9154490657885
2015,6,19.681237792968773,0.8627996,3.129230603744987,45.4,0,9.681237792968773,0.0,0.010833512301047558,1755.7580773140526
2015,6,19.681237792968773,0.8627996,3.129230603744987,10.3,0,9.681237792968773,0.0,0.002457823275347794,398.3327796549503
2015,6,19.681237792968773,0.8627996,3.129230603744987,15.9,0,9.681237792968773,0.0,0.0037941155415563035,614.9020579139524
2015,6,19.028894042968773,0.92871547,1.688335069320175,6.5,0,9.028894042968773,0.0,0.001551053523277734,251.37505512205598
2015,6,22.656640625000023,0.6604052,2.512443520650318,21.6,1,12.656640625000023,0.0,0.005154270169661393,835.3386447132938
2015,6,22.656640625000023,0.6604052,2.512443520650318,25.9,1,12.656640625000023,0.0,0.006180351731214355,1001.6329119478845
2015,6,19.715173339843773,0.8148067,2.866390331133533,22.3,1,9.715173339843773,0.0,0.005321306702937457,862.409804495669
2015,6,19.715173339843773,0.8148067,2.866390331133533,8.4,1,9.715173339843773,0.0,0.002004438399312764,324.85391738850313
2015,6,24.949548339843773,0.53380084,4.057827298484627,8.0,1,14.949548339843773,0.0,0.001908988951726442,309.38468322714584
2015,6,19.715173339843773,0.8148067,2.866390331133533,10.7,1,9.715173339843773,0.0,0.002553272722934116,413.8020138163075
2015,6,19.715173339843773,0.8148067,2.866390331133533,17.3,1,9.715173339843773,0.0,0.004128188608108431,669.0443774787029
2015,6,19.715173339843773,0.8148067,2.866390331133533,33.1,1,9.715173339843773,0.0,0.007898441787768154,1280.079126852316
2015,6,19.715173339843773,0.8148067,2.866390331133533,48.9,1,9.715173339843773,0.0,0.011668694967427876,1891.1138762259288
2015,6,24.949548339843773,0.53380084,4.057827298484627,24.2,1,14.949548339843773,0.0,0.0057746915789724865,935.888666762116
2015,6,24.949548339843773,0.53380084,4.057827298484627,8.2,1,14.949548339843773,0.0,0.001956713675519603,317.11930030782446
2015,6,24.949548339843773,0.53380084,4.057827298484627,7.4,1,14.949548339843773,0.0,0.0017658147803469588,286.1808319851099
2015,6,19.472985839843773,0.82237506,3.2377376609467925,12.1,1,9.472985839843773,0.0,0.0028873457894862432,467.944333381058
2015,6,24.949548339843773,0.53380084,4.057827298484627,12.2,1,14.949548339843773,0.0,0.002911208151382824,471.8116419213974
2015,6,19.781793212890648,0.8728659,3.7341386181838967,148.3,0,9.781793212890648,0.0,0.03538788269262892,5735.218565323216
2015,6,19.781793212890648,0.8728659,3.7341386181838967,25.1,0,9.781793212890648,0.0,0.005989452836041712,970.69444362517
2015,6,19.820855712890648,0.8696921,5.033376534830569,6.5,0,9.820855712890648,0.0,0.001551053523277734,251.37505512205598
2015,6,19.781793212890648,0.8728659,3.7341386181838967,110.7,0,9.781793212890648,0.0,0.02641563461951464,4281.110554155631
2015,6,19.781793212890648,0.8728659,3.7341386181838967,10.6,0,9.781793212890648,0.0,0.0025294103610375355,409.9347052759682
2015,6,20.380303955078148,0.7544629,2.4633148349505207,53.1,1,10.380303955078148,0.0,0.012670914167084258,2053.5408349201803
2015,6,19.225854492187523,0.8407533,2.924584658593931,31.7,1,9.225854492187523,0.0,0.007564368721216026,1225.9368072875654
2015,6,19.225854492187523,0.8407533,2.924584658593931,30.8,1,9.225854492187523,0.0,0.007349607464146802,1191.1310304245114
2015,6,22.994683837890648,0.42577267,1.181025386978835,9.7,1,12.994683837890648,0.0,0.0023146491039683107,375.1289284129143
2015,6,20.057183837890648,0.6874914,1.4912299564272966,8.4,1,10.057183837890648,0.0,0.002004438399312764,324.85391738850313
2015,6,22.994683837890648,0.42577267,1.181025386978835,8.8,1,12.994683837890648,0.0,0.0020998878468990864,340.3231515498604
2015,6,22.994683837890648,0.42577267,1.181025386978835,11.1,1,12.994683837890648,0.0,0.002648722170520438,429.2712479776648
2015,6,22.994683837890648,0.42577267,1.181025386978835,9.8,1,12.994683837890648,0.0,0.0023385114658648915,378.9962369532537
2015,6,21.218469238281276,0.67463064,4.831289437080271,13.9,1,11.218469238281276,0.0,0.003316868303624693,537.5558871071659
2015,6,22.859094238281276,0.56647635,3.7280378923971926,19.9,1,12.859094238281276,0.0,0.004748610017419524,769.5943995275252
2015,6,23.328820800781276,0.47256115,4.4983028192486,9.9,1,13.328820800781276,0.0,0.002362373827761472,382.86354549359294
2015,6,21.953820800781276,0.5539821,5.439406044810005,9.1,1,11.953820800781276,0.0,0.002171474932588828,351.9250771708784
2015,6,19.839868164062523,0.7922977,3.936203583579021,37.0,0,9.839868164062523,0.0,0.008829073901734794,1430.9041599255495
2015,6,24.658319091796898,0.5237478,0.1063359552697137,12.0,1,14.658319091796898,0.0,0.002863483427589663,464.07702484071876
2015,6,19.431756591796898,0.8806814,4.119613323726971,6.3,1,9.431756591796898,0.0,0.001503328799484573,243.6404380413773
2015,6,19.541131591796898,0.86774194,3.815178245576514,17.9,1,9.541131591796898,0.0,0.004271362779487913,692.2482287207387
2015,6,19.541131591796898,0.86774194,3.815178245576514,12.0,1,9.541131591796898,0.0,0.002863483427589663,464.07702484071876
2015,6,21.208459472656276,0.6748132,5.880204988790448,5.1,0,11.208459472656276,0.0,0.0012169804567256067,197.23273555730546
2015,6,21.208459472656276,0.6748132,5.880204988790448,5.7,0,11.208459472656276,0.0,0.00136015462810509,220.43658679934143
2015,6,21.835168457031276,0.6449765,5.894190386455734,10.8,0,11.835168457031276,0.0,0.0025771350848306966,417.6693223566469
2015,6,21.835168457031276,0.6449765,5.894190386455734,6.5,0,11.835168457031276,0.0,0.001551053523277734,251.37505512205598
2015,6,20.091149902343773,0.89928526,3.29580201341731,95.4,1,10.091149902343773,0.0,0.02276469324933782,3689.4123474837143
2015,6,23.485070800781276,0.4900608,1.54110544594268,14.2,1,13.485070800781276,0.0,0.0033884553893144343,549.1578127281838
2015,6,23.391320800781276,0.51996803,0.5992801647721141,11.9,1,13.391320800781276,0.0,0.0028396210656930826,460.20971630037945
2015,6,23.485070800781276,0.4900608,1.54110544594268,9.5,1,13.485070800781276,0.0,0.0022669243801751496,367.39431133223565
2015,6,23.391320800781276,0.51996803,0.5992801647721141,6.7,1,13.391320800781276,0.0,0.0015987782470708951,259.10967220273466
2015,6,23.485070800781276,0.4900608,1.54110544594268,15.4,1,13.485070800781276,0.0,0.003674803732073401,595.5655152122557
2015,6,23.485070800781276,0.4900608,1.54110544594268,6.0,1,13.485070800781276,0.0,0.0014317417137948314,232.03851242035938
2015,6,23.485070800781276,0.4900608,1.54110544594268,6.4,1,13.485070800781276,0.0,0.0015271911613811537,247.50774658171667
2015,6,23.485070800781276,0.4900608,1.54110544594268,7.5,1,13.485070800781276,0.0,0.0017896771422435394,290.04814052544924
2015,6,23.485070800781276,0.4900608,1.54110544594268,13.4,1,13.485070800781276,0.0,0.0031975564941417903,518.2193444054693
2015,6,25.047570800781276,0.5662327,4.556666691834063,15.6,1,15.047570800781276,0.0,0.0037225284558665616,603.3001322929343
2015,6,26.414758300781276,0.49347878,5.153573504365825,41.5,1,16.414758300781276,0.0,0.009902880187080918,1604.933044240819
